AVATAR_COLOR,BILLING_ACCOUNT_ID,CREATED_AT,EMAIL,FIRST_NAME,ID,INVITED_BY,IS_DEMO_BOOKED,IS_INVITE_FLOW,IS_MIC_AVAILABLE,LAST_NAME,MARKETING_COMMUNICATION,MOBILE,ROLE,SIGNUP_TYPE,STATUS,STEPS,TERMS_AND_CONDITION,TRAINING_PERMISSION_VIDEO,UID,UPDATED_AT,UUID,_SDC_BATCHED_AT,_SDC_RECEIVED_AT,_SDC_SEQUENCE,_SDC_TABLE_VERSION
#A72C6E,"68,168","May 26, 2025, 7:49 AM",qyxu.jyteza@quantrex.co,Qyxu,69784,,FALSE,FALSE,FALSE,Jyteza,TRUE,,developer,google,ready,,TRUE,,XouwYRrIQqO6bmtFffJnkyN1gH73,"May 26, 2025, 7:49 AM",38a294ba-8233-494d-8756-7ed320c5c05b,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,558,010,000","1,756,344,068,653"
#FB059F,"87,457","July 12, 2025, 3:50 PM",xuwa.fizuxa@baffinlabs.ai,Xuwa,89073,,FALSE,FALSE,FALSE,Fizuxa,TRUE,,developer,google,ready,,TRUE,,IPvTih0evPMHq6sRwHMvcrbgH0z2,"July 12, 2025, 3:50 PM",37c199d1-0501-4174-aefe-a6cdb62df845,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,905,550,000","1,756,344,068,653"
#AF589A,"95,805","August 9, 2025, 3:45 PM",dymo.heja@gmail.com,Dymo,97421,,FALSE,FALSE,FALSE,Heja,TRUE,,developer,google,ready,,TRUE,,8cY7WRAbSsWsGbBkOkAHM3mqEiu1,"August 9, 2025, 3:45 PM",4ff3a29a-0026-47e3-a01f-188e6162d88b,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,071,050,070,000","1,756,344,068,653"
#1903C5,"73,597","June 9, 2025, 1:54 AM",rego.wofe@gmail.com,Rego,75213,,FALSE,FALSE,FALSE,Wofe,TRUE,,developer,google,ready,,TRUE,,F4NJQFTwRHU5sV8dSdnLeQiPFTV2,"June 9, 2025, 1:54 AM",ad2f1dc4-eaaa-406b-90d5-63862b58d690,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,626,980,000","1,756,344,068,653"
#9CD045,"58,384","April 21, 2025, 5:12 PM",jyreto.nuqu@gmail.com,Jyreto,59995,,FALSE,FALSE,FALSE,Nuqu,TRUE,,developer,google,ready,,TRUE,,L5cJa0LBLpZxzeE97l2uSpPHwNF2,"April 21, 2025, 5:12 PM",922d8a7e-65ed-479a-a27d-7f71aef41d69,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,379,280,000","1,756,344,068,653"
#69B0C0,"41,349","March 3, 2025, 4:13 AM",vowo.cybe@initechcorp.io,Vowo,42957,,FALSE,FALSE,FALSE,Cybe,TRUE,,developer,email,ready,,TRUE,,8zcM3cBzCWOZEbjX4MzYI2K8wCh1,"March 3, 2025, 4:13 AM",c149e8e1-19d3-49bc-a764-3db6e6180994,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,061,960,000","1,756,344,068,653"
#096344,"90,538","July 19, 2025, 6:38 AM",fenuwy.mede@piedpiperlabs.co,Fenuwy,92154,,FALSE,FALSE,FALSE,Mede,TRUE,,developer,email,ready,,TRUE,,ibpuT7W3reRMnM5aYZUwXeBRCUB3,"July 19, 2025, 6:38 AM",412da5bc-dbd2-4f64-9e3c-d6d3db013761,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,960,730,000","1,756,344,068,653"
#E17EDB,"72,061","June 4, 2025, 11:48 AM",votido.zecuqe@tyrellgroup.io,Votido,73677,,FALSE,FALSE,FALSE,Zecuqe,TRUE,,developer,google,ready,,TRUE,,Ikfi9vbnp5TGGbOeZa0RDSQ6p1r1,"June 4, 2025, 11:48 AM",8fd3af5a-a1fb-40ac-bd99-4d6f64a2df70,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,597,150,000","1,756,344,068,653"
#341EC5,"73,410","June 8, 2025, 9:59 AM",lycyda.irugu@gmail.com,Lycyda,75026,,FALSE,FALSE,FALSE,Irugu,TRUE,,developer,google,ready,,TRUE,,Z7iXFG2lPIURtzfcNoZn3AYkEIx1,"June 8, 2025, 9:59 AM",4aceb8a9-db9a-4fc9-83ad-56ae2ad8774f,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,624,200,000","1,756,344,068,653"
#124981,"98,454","August 24, 2025, 11:05 AM",vyvepe.duco@gmail.com,Vyvepe,100070,,FALSE,FALSE,FALSE,Duco,TRUE,,developer,google,ready,,TRUE,,Sed9tV6vt6g1qvvmC1r9KJVtyn12,"August 24, 2025, 11:05 AM",e3cb3d1d-4b01-4028-9a49-e6e1ef2545e8,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,071,077,800,000","1,756,344,068,653"
#8D05C6,"10,662","August 17, 2024, 2:58 PM",hepymy.ribeka@hoolisolutions.co,Hepymy,12237,,FALSE,FALSE,FALSE,Ribeka,TRUE,,developer,google,ready,,TRUE,,BGBQlhmbHJNmCPY2rFPxqxFfo4K3,"August 17, 2024, 2:58 PM",23ddb80a-4233-43a7-a886-4823cbf07177,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,530,200,000","1,756,344,068,653"
#B0F21C,"32,827","January 13, 2025, 8:37 PM",fege.fyla@gmail.com,Fege,34430,,FALSE,FALSE,FALSE,Fyla,TRUE,,admin,email,ready,,TRUE,,suWLc7ENgZf9LD3YlhHTDozitOv2,"January 13, 2025, 8:37 PM",1b8d3b00-4db7-49d0-b27a-597d0f9e7247,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,913,780,000","1,756,344,068,653"
#79D5C0,"86,379","July 8, 2025, 11:16 PM",tazy.veka@gmail.com,Tazy,87995,,FALSE,FALSE,FALSE,Veka,TRUE,,developer,google,ready,,TRUE,,nFU2PeGuVIMiSJN1sRsychUGhD73,"July 8, 2025, 11:16 PM",c4b0c63f-2dea-432e-bde0-79c2b4f6e956,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,886,500,000","1,756,344,068,653"
#95F3D4,"59,361","April 25, 2025, 8:01 AM",mamuo.limixe@gmail.com,Mamuo,60972,,FALSE,FALSE,FALSE,Limixe,TRUE,,developer,email,ready,,TRUE,,ozqul13J5FSoD2HUWJ8V3COrhh92,"April 25, 2025, 8:01 AM",bd967d12-996f-439f-9cfc-a3bb817ea937,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,389,510,000","1,756,344,068,653"
#5E701D,"74,244","June 10, 2025, 2:37 PM",vuxi.fywury@gmail.com,Vuxi,75860,,FALSE,FALSE,FALSE,Fywury,TRUE,,developer,google,ready,,TRUE,,Ln9puFGaf0dBRIQnjvlvjR1Yfjt2,"June 10, 2025, 2:37 PM",d20799ad-c34d-4e3a-b1b5-338835dcadbc,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,636,530,000","1,756,344,068,653"
#DC7705,"83,011","June 29, 2025, 7:55 PM",vutufi.qyzaxo@gmail.com,Vutufi,84627,,FALSE,FALSE,FALSE,Qyzaxo,TRUE,,developer,email,ready,,TRUE,,KNyjvhKXd4WZQB4OQYvWsxwnSVa2,"June 29, 2025, 7:55 PM",024c604f-3eab-4444-accb-e85d06ff24d5,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,831,480,000","1,756,344,068,653"
#B10325,"84,032","June 30, 2025, 8:42 PM",zuno.rebu@gmail.com,Zuno,85648,,FALSE,FALSE,FALSE,Rebu,TRUE,,developer,google,ready,,TRUE,,HpQ0IB2DqjO7QDGQfepRr3DR3c52,"June 30, 2025, 8:42 PM",ad0b2b5c-74aa-4ad8-8680-6d4550886a44,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,846,170,000","1,756,344,068,653"
#835051,"39,164","February 20, 2025, 11:58 AM",busa.zima@gmail.com,Busa,40772,,FALSE,FALSE,FALSE,Zima,TRUE,,developer,google,ready,,TRUE,,vjN9rd7oZaaSKi4Mt1WDJOwMxc63,"February 20, 2025, 11:58 AM",27ad73cc-7478-4121-a2ce-6e717fa5a0a4,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,005,960,000","1,756,344,068,653"
#D4D606,"74,261","June 10, 2025, 4:06 PM",raje.bybi@bluthworks.net,Raje,75877,,FALSE,FALSE,FALSE,Bybi,TRUE,,developer,google,ready,,TRUE,,n4HgrSeaMuU2sNo5zQcvBbVaUeq1,"June 10, 2025, 4:06 PM",3bb5ab53-d998-4468-88a4-fe8dbdf189ab,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,636,780,000","1,756,344,068,653"
#601901,"56,208","April 16, 2025, 2:16 AM",qyxu.jyteza@gmail.com,Qyxu,57819,,FALSE,FALSE,FALSE,Jyteza,TRUE,,developer,google,ready,,TRUE,,E9b9EljfSySsHIaQcqMOD4PWYJz1,"April 16, 2025, 2:16 AM",d75ff714-eda6-49aa-b765-db33b965c951,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,355,810,000","1,756,344,068,653"
#FC6168,"47,260","March 20, 2025, 2:17 AM",wajevy.kumota+12@solsticelabs.io,Wajevy,48868,,FALSE,FALSE,FALSE,Kumota,TRUE,,developer,email,ready,,TRUE,,ex7TbfU5qHOT1S5qAysQAN2qo8Y2,"March 20, 2025, 2:17 AM",8e7761ce-fb03-4aad-8f32-cdc818e753d2,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,247,630,000","1,756,344,068,653"
#EA944A,"41,227","March 2, 2025, 4:27 PM",sobivi.zafe@globexpartners.dev,Sobivi,42835,,FALSE,FALSE,FALSE,Zafe,TRUE,,developer,google,ready,,TRUE,,bfNghTItrzdL1A5UqshoE9w8fqw1,"March 2, 2025, 4:27 PM",1b17699f-9fcf-4609-975b-6b3e12f371ae,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,060,140,000","1,756,344,068,653"
#BA211F,"98,682","August 25, 2025, 2:47 PM",vyxuka.zeza@gmail.com,Vyxuka,100298,,FALSE,FALSE,FALSE,Zeza,TRUE,,developer,google,ready,,TRUE,,cgMVPSZFXqSnHDLp5ykeBFrzhfA3,"August 25, 2025, 2:47 PM",9a6afb41-3b4b-4eb1-ba13-5b62651f4641,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,071,080,110,000","1,756,344,068,653"
#BD33F8,"90,755","July 20, 2025, 12:07 AM",suoba.xuja@bluepeakventures.com,Suoba,92371,,FALSE,FALSE,FALSE,Xuja,TRUE,,developer,email,ready,,TRUE,,zfdvvjZcaIOnKbLYN5UKcpOu6PJ2,"July 20, 2025, 12:07 AM",bac2e08c-9046-4609-8a23-33604c60abb8,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,964,630,000","1,756,344,068,653"
#9052A9,"63,050","May 7, 2025, 12:44 AM",xozi.note@hoolipartners.systems,Xozi,64661,,FALSE,FALSE,FALSE,Note,TRUE,,developer,email,ready,,TRUE,,MjDlfAkBpAOKlwR2W6btSgDdsX32,"May 7, 2025, 12:44 AM",edcf51fb-3067-4117-ba4d-3be11a68cbfa,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,499,370,000","1,756,344,068,653"
#5736CD,"91,798","July 23, 2025, 5:59 AM",quqi.noxova@hotmail.com,Quqi,93414,,FALSE,FALSE,FALSE,Noxova,TRUE,,developer,google,ready,,TRUE,,fwMV8FkL83PXCQOKwnGOSBR2cwz2,"July 23, 2025, 5:59 AM",a415fc9c-4e61-435f-9f48-9e0cea00b5ce,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,982,720,000","1,756,344,068,653"
#D014A8,"61,855","May 3, 2025, 10:51 AM",qorywe.gyda@gmail.com,Qorywe,63466,,FALSE,FALSE,FALSE,Gyda,TRUE,,developer,email,ready,,TRUE,,it6cSxGUlbNIXh1iV7gtfiQWiEv1,"May 3, 2025, 10:51 AM",52706329-1589-4ee3-8c7d-388bcd49f85a,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,415,560,000","1,756,344,068,653"
#D3D44D,"48,332","March 25, 2025, 1:22 AM",byda.wadi@octarinesolutions.systems,Byda,49940,,FALSE,FALSE,FALSE,Wadi,TRUE,,developer,email,ready,,TRUE,,56JhdSt8lAfWOmxecILbwQp25Ag2,"March 25, 2025, 1:22 AM",84e808e3-88f4-4b2b-803c-59b47f28c1f9,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,259,700,000","1,756,344,068,653"
#70AB4D,"77,601","June 19, 2025, 4:16 PM",legega.suva@solsticeworks.io,Legega,79217,,FALSE,FALSE,FALSE,Suva,TRUE,,developer,email,ready,,TRUE,,3tK1zgrNCSSS3Xg1KA6r7NStIUz1,"June 19, 2025, 4:16 PM",ffc3be8c-505e-4db7-b8d3-b3472dae765b,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,684,180,000","1,756,344,068,653"
#664B6A,"58,025","April 19, 2025, 6:31 PM",jakomo.bizy@umbrella.systems,Jakomo,59636,,FALSE,FALSE,FALSE,Bizy,TRUE,,developer,google,ready,,TRUE,,KVsTy8y5YQhEa6qTW0Tmae2yC5B2,"April 19, 2025, 6:31 PM",b7399d32-e511-4737-828a-50cbc26f3aa7,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,375,530,000","1,756,344,068,653"
#5D9723,"86,497","July 9, 2025, 8:37 AM",bure.nopoo@gmail.com,Bure,88113,,FALSE,FALSE,FALSE,Nopoo,TRUE,,developer,google,ready,,TRUE,,O8Ku9ZRw0tXzW3LNFS1sap7utck2,"July 9, 2025, 8:37 AM",a337696f-41cf-4bf2-9171-f66f64fbad40,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,888,740,000","1,756,344,068,653"
#E610D6,"81,563","June 28, 2025, 12:03 PM",rosopa.dybi@gmail.com,Rosopa,83179,,FALSE,FALSE,FALSE,Dybi,TRUE,,developer,google,ready,,TRUE,,lOaxq3tTdLTe7X1YVFN2sDwHZR43,"June 28, 2025, 12:03 PM",eb5c967f-2173-4a73-bd74-f27aea3caba6,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,741,220,000","1,756,344,068,653"
#B497A5,"95,646","August 8, 2025, 2:32 PM",kyxi.rusy@gmail.com,Kyxi,97262,,FALSE,FALSE,FALSE,Rusy,TRUE,,developer,google,ready,,TRUE,,Yxn4wWHZ8mYg3ky34yPa1YSj1rQ2,"August 8, 2025, 2:32 PM",b2a205a6-2d9d-4fc8-94be-f2f72ef93d64,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,071,048,330,000","1,756,344,068,653"
#CDE1DC,"15,243","September 18, 2024, 6:41 AM",xijyhe.fohuce@baysidesolutions.tech,Xijyhe,16834,,FALSE,FALSE,FALSE,Fohuce,TRUE,,developer,google,ready,,TRUE,,KuHBmvAz9RTdvgswqzhTgMgUQsi1,"September 18, 2024, 6:41 AM",7604ab72-a7c1-4b60-b46d-00622bf3e502,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,584,090,000","1,756,344,068,653"
#B53BA0,"67,002","May 21, 2025, 3:25 AM",teby.bumo@gmail.com,Teby,68618,,FALSE,FALSE,FALSE,Bumo,TRUE,,developer,google,ready,,TRUE,,jQZopI5DUUXZz2F6mAWUclZ80Tl1,"May 21, 2025, 3:25 AM",5af2965d-3130-473a-bd13-9a8e877b1431,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,546,280,000","1,756,344,068,653"
#FFED5A,"40,387","February 26, 2025, 9:16 PM",fiqu.cijata@tyrellcorp.systems,Fiqu,41995,,FALSE,FALSE,FALSE,Cijata,TRUE,,developer,email,ready,,TRUE,,hBFeXnyMOTNgamDIWj0CRUL0wg92,"February 26, 2025, 9:16 PM",9454a41c-cf12-427b-8b2c-36d6913040e7,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,044,980,000","1,756,344,068,653"
#6F3E6C,"85,091","July 3, 2025, 12:37 PM",huzyca.dape@oscorp.io,Huzyca,86707,,FALSE,FALSE,FALSE,Dape,TRUE,,developer,email,ready,,TRUE,,YhWCz0hGE1evQRmWYXERPRU0dGD2,"July 3, 2025, 12:37 PM",a5e84e0f-4cde-4c4c-ac02-f8970c1ed4fe,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,862,570,000","1,756,344,068,653"
#B79F95,"15,504","September 20, 2024, 1:07 AM",gelu.gusexi@hoolicorp.tech,Gelu,17097,,FALSE,FALSE,FALSE,Gusexi,TRUE,,developer,google,ready,,TRUE,,RZ4wiDGQidPytMYJiYczloQGvSB3,"September 20, 2024, 1:07 AM",65e1f44a-b1db-4513-b53e-651fee6ea4b1,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,589,980,000","1,756,344,068,653"
#AC2BAB,"63,810","May 10, 2025, 7:58 AM",tupywa.muvo@gmail.com,Tupywa,65421,,FALSE,FALSE,FALSE,Muvo,TRUE,,developer,google,ready,,TRUE,,KK3rdPd2FKVBg128306rynP9PsV2,"May 10, 2025, 7:58 AM",191324c0-03f2-470c-ab82-8b9010ec9274,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,514,270,000","1,756,344,068,653"
#2AAEB3,"78,690","June 22, 2025, 3:45 PM",dape.xage@gmail.com,Dape,80306,,FALSE,FALSE,FALSE,Xage,TRUE,,developer,google,ready,,TRUE,,TGnJYpzl8fa2OrsyukRURkTerpH3,"June 22, 2025, 3:45 PM",a2a27f04-27f3-4851-b0e2-cebece7ccb24,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,699,590,000","1,756,344,068,653"
#0848BB,"83,068","June 29, 2025, 9:54 PM",huwuri.xeba@gmail.com,Huwuri,84684,,FALSE,FALSE,FALSE,Xeba,TRUE,,developer,google,ready,,TRUE,,2iP6LkQmD1d494TLtunQ8li5ZZ83,"June 29, 2025, 9:54 PM",6c2bdd27-4beb-4b0a-bdd3-9b55e793b19f,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,832,290,000","1,756,344,068,653"
#FCAA1C,"63,302","May 8, 2025, 2:39 AM",pane.cybe@gmail.com,Pane,64913,,FALSE,FALSE,FALSE,Cybe,TRUE,,developer,google,ready,,TRUE,,eRQ7VFtsM4bpAlyiE06jEqMZbpP2,"May 8, 2025, 2:39 AM",af601829-de95-4394-a58e-4b29c7f5439d,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,509,050,000","1,756,344,068,653"
#59C3E4,"71,538","June 3, 2025, 5:56 AM",nikybu.mizygu@gmail.com,Nikybu,73154,,FALSE,FALSE,FALSE,Mizygu,TRUE,,developer,google,ready,,TRUE,,mADNwCchnzYfMSbNB8SUDEVJDRy1,"June 3, 2025, 5:56 AM",8558ff62-7b6f-465f-8988-0f35e97bf774,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,591,720,000","1,756,344,068,653"
#39DD1C,"45,049","March 11, 2025, 5:35 PM",xulesi.qexe@gmail.com,Xulesi,46657,,FALSE,FALSE,FALSE,Qexe,TRUE,,developer,google,ready,,TRUE,,EaQgh0RwHyczZg97sc8jzL5s8Ou1,"March 11, 2025, 5:35 PM",b870fcc5-17e9-4162-953e-bbe30a07a64f,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,210,550,000","1,756,344,068,653"
#4B423F,"78,741","June 22, 2025, 8:30 PM",xeba.baqyla@gmail.com,Xeba,80357,,FALSE,FALSE,FALSE,Baqyla,TRUE,,developer,google,ready,,TRUE,,qJLuFX8swUN10GxiZQx4jS2m9Uh1,"June 22, 2025, 8:30 PM",616bcfed-a1bc-4097-8e91-4bf9a016784d,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,700,320,000","1,756,344,068,653"
#80BE5E,"54,263","April 12, 2025, 3:33 PM",taca.xedofa@gmail.com,Taca,55872,,FALSE,FALSE,FALSE,Xedofa,TRUE,,developer,google,ready,,TRUE,,QI9gvbMLs0UFQGn5wT1LM4nIMZn2,"April 12, 2025, 3:33 PM",ba2ab3cf-dd71-4899-a525-286bd2d04b91,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,324,270,000","1,756,344,068,653"
#44B491,"65,689","May 16, 2025, 3:59 AM",raqy.mefa@tyrellpartners.net,Raqy,67305,,FALSE,FALSE,FALSE,Mefa,TRUE,,developer,email,ready,,TRUE,,7g4dIp1fXLO39AQbr4BR11QOLoz2,"May 16, 2025, 3:59 AM",e1de7bee-33ff-44f9-a707-ef40bf1697ec,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,533,190,000","1,756,344,068,653"
#17C104,"84,553","July 2, 2025, 1:33 AM",wohiqo.cybe@bluepeaksolutions.net,Wohiqo,86169,,FALSE,FALSE,FALSE,Cybe,TRUE,,developer,email,ready,,TRUE,,uJQrbq05LRcmUFmMB8NJndwZKn03,"July 2, 2025, 1:33 AM",c96b9426-8c37-4c4f-8b27-4d8c817f7ff4,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,853,540,000","1,756,344,068,653"
#B93CCF,"80,934","June 28, 2025, 12:23 AM",sodeu.nigoqu@gmail.com,Sodeu,82550,,FALSE,FALSE,FALSE,Nigoqu,TRUE,,developer,google,ready,,TRUE,,BlsaYlACbpSXJJiZcwbab40Ie9N2,"June 28, 2025, 12:23 AM",a940ae8b-182b-4d76-864d-27003c78ef46,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,731,470,000","1,756,344,068,653"
#484E06,"69,157","May 29, 2025, 6:47 PM",sodu.mebei@gmail.com,Sodu,70773,,FALSE,FALSE,FALSE,Mebei,TRUE,,developer,email,ready,,TRUE,,cm1asyh56WZeelffW2QXr1e2L6r2,"May 29, 2025, 6:47 PM",27bc8076-9e8e-4cce-b9ee-2cdf81b60a40,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,567,910,000","1,756,344,068,653"
#0B1B35,"83,733","June 30, 2025, 10:44 AM",rikusa.mowefe@gmail.com,Rikusa,85349,,FALSE,FALSE,FALSE,Mowefe,TRUE,,developer,google,ready,,TRUE,,mZV5gblGkCO3H0qt0hfnqMjnwIs1,"June 30, 2025, 10:44 AM",6149a08f-763a-4a15-9e6b-3ab7c08807b4,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,841,910,000","1,756,344,068,653"
#A66F86,"68,113","May 26, 2025, 3:45 AM",giry.foxesy@gmail.com,Giry,69729,,FALSE,FALSE,FALSE,Foxesy,TRUE,,developer,email,ready,,TRUE,,I5uxX0ltSoSvXNHc73nRN0FEmp82,"May 26, 2025, 3:45 AM",7e70f7e2-190d-444b-aeb9-03201dafab2a,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,557,470,000","1,756,344,068,653"
#B0A070,"67,288","May 22, 2025, 8:12 AM",lizule.xequ@initechgroup.net,Lizule,68904,,FALSE,FALSE,FALSE,Xequ,TRUE,,developer,email,ready,,TRUE,,SrMYGeBgLLRVNxAhTnFLYN9ZnBr2,"May 22, 2025, 8:12 AM",ee697d34-9f95-43b3-bf70-835cc3d839fe,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,549,110,000","1,756,344,068,653"
#C8F91D,"92,857","July 27, 2025, 11:50 AM",himofu.xojany@gmail.com,Himofu,94473,,FALSE,FALSE,FALSE,Xojany,TRUE,,developer,email,ready,,TRUE,,jRumVxHV9ucjr2ziM8YqWDBQYzo2,"July 27, 2025, 11:50 AM",60e15922-a11a-4a75-8385-d69bb2c8e5c5,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,998,720,000","1,756,344,068,653"
#DDE12A,"42,368","March 6, 2025, 6:01 PM",nyhivy.paqo@gmail.com,Nyhivy,43976,,FALSE,FALSE,FALSE,Paqo,TRUE,,developer,google,ready,,TRUE,,g0eTVd0tVQeQXhj9ydUKIFsHyRz2,"March 6, 2025, 6:01 PM",6106121c-9ba9-4a17-b4e1-cbe01a1c8640,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,077,830,000","1,756,344,068,653"
#E355FF,"39,307","February 21, 2025, 3:01 AM",zule.sojuy@piedpiperworks.com,Zule,40915,,FALSE,FALSE,FALSE,Sojuy,TRUE,,developer,google,ready,,TRUE,,GqTORmYiSqRmXzGtYKsTQvcZNAt1,"February 21, 2025, 3:01 AM",e371ed63-362a-475a-9a51-2da7d368a838,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,017,090,000","1,756,344,068,653"
#08622E,"60,941","April 30, 2025, 2:57 PM",howy.bulo@starkcorp.tech,Howy,62552,,FALSE,FALSE,FALSE,Bulo,TRUE,,developer,email,ready,,TRUE,,oHxDG9ceVkf1qLOppmrzRihAcrx2,"April 30, 2025, 2:57 PM",d4393d4f-dfcc-4bbe-bfc6-6c535976c654,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,405,860,000","1,756,344,068,653"
#22F984,"71,111","June 2, 2025, 7:51 AM",fami.vahy@gmail.com,Fami,72727,,FALSE,FALSE,FALSE,Vahy,TRUE,,developer,google,ready,,TRUE,,vdPpk0abN0SVihBPJgvWeTzwlGg2,"June 2, 2025, 7:51 AM",a6914163-1ff6-47d7-aec2-0b835dd8fd7d,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,587,360,000","1,756,344,068,653"
#1A0B5B,"95,049","August 5, 2025, 11:17 PM",hekipu.wiretu@gmail.com,Hekipu,96665,,FALSE,FALSE,FALSE,Wiretu,TRUE,,developer,google,ready,,TRUE,,RN8QZgL9iVNHJcoMORWWTVcCm8s2,"August 5, 2025, 11:17 PM",071f30cb-ed53-4660-a9f6-ea629db5915b,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,071,042,000,000","1,756,344,068,653"
#98CB9E,"101,345","September 9, 2025, 4:45 PM",jay.zaji@gmail.com,Jay,102961,,FALSE,FALSE,FALSE,Zaji,TRUE,,developer,email,ready,,TRUE,,eRPesrlCO8Sc5B2LUNoHQ9NWtMo1,"September 9, 2025, 4:45 PM",c5e635fa-63c3-4a23-8d5a-700ba30bc3ee,"September 9, 2025, 5:26 PM","September 9, 2025, 5:21 PM","1,757,463,671,533,170,000","1,756,344,068,653"
#3B3A73,"24,027","November 19, 2024, 3:15 AM",zucehe.rusy@gmail.com,Zucehe,25629,,FALSE,FALSE,FALSE,Rusy,TRUE,,developer,google,ready,,TRUE,,FAWrDZAjPcYO9w8aLmDGBLLzlL93,"November 19, 2024, 3:15 AM",9f39a688-6737-4201-b1e8-986a3023a0c2,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,758,640,000","1,756,344,068,653"
